seat_id,event_id,seat_label,section,seat_price,seat_status,created_at
5789,49,R04-S13,STANDARD,699.0,AVAILABLE,2024-07-20 21:55:15
5790,49,R04-S14,STANDARD,699.0,AVAILABLE,2024-06-05 16:50:15
5791,49,R04-S15,STANDARD,699.0,AVAILABLE,2025-05-23 15:07:03
5792,49,R04-S16,STANDARD,699.0,AVAILABLE,2025-08-14 02:28:40
5793,49,R04-S17,STANDARD,699.0,AVAILABLE,2024-07-24 06:19:37
5794,49,R04-S18,STANDARD,699.0,AVAILABLE,2025-03-30 04:04:24
5795,49,R04-S19,STANDARD,699.0,AVAILABLE,2024-06-25 08:03:27
5796,49,R04-S20,STANDARD,699.0,AVAILABLE,2025-08-28 23:02:59
5797,49,R05-S01,STANDARD,699.0,AVAILABLE,2024-09-10 23:10:00
5798,49,R05-S02,STANDARD,699.0,AVAILABLE,2024-01-06 01:24:44
5799,49,R05-S03,STANDARD,699.0,AVAILABLE,2025-03-08 01:41:33
5800,49,R05-S04,STANDARD,699.0,AVAILABLE,2024-08-17 03:48:42
5801,49,R05-S05,STANDARD,699.0,AVAILABLE,2025-06-23 22:56:24
5802,49,R05-S06,STANDARD,699.0,AVAILABLE,2025-12-24 14:16:58
5803,49,R05-S07,STANDARD,699.0,AVAILABLE,2024-08-11 15:24:11
5804,49,R05-S08,STANDARD,699.0,AVAILABLE,2025-03-17 09:55:52
5805,49,R05-S09,STANDARD,699.0,AVAILABLE,2024-05-13 20:14:57
5806,49,R05-S10,STANDARD,699.0,AVAILABLE,2024-02-07 07:22:29
5807,49,R05-S11,STANDARD,699.0,AVAILABLE,2025-04-19 10:05:01
5808,49,R05-S12,STANDARD,699.0,AVAILABLE,2025-04-29 20:31:21
5809,49,R05-S13,STANDARD,699.0,AVAILABLE,2024-06-20 10:34:27
5810,49,R05-S14,STANDARD,699.0,AVAILABLE,2025-05-31 11:35:42
5811,49,R05-S15,STANDARD,699.0,AVAILABLE,2025-04-29 19:58:23
5812,49,R05-S16,STANDARD,699.0,AVAILABLE,2025-07-09 20:20:20
5813,49,R05-S17,STANDARD,699.0,AVAILABLE,2025-05-05 16:41:19
5814,49,R05-S18,STANDARD,699.0,AVAILABLE,2025-05-07 00:36:12
5815,49,R05-S19,STANDARD,699.0,AVAILABLE,2025-01-09 12:42:15
5816,49,R05-S20,STANDARD,699.0,AVAILABLE,2024-06-10 21:39:04
5817,49,R06-S01,STANDARD,699.0,AVAILABLE,2024-09-30 04:00:28
5818,49,R06-S02,STANDARD,699.0,SOLD,2024-05-16 07:04:13
5819,49,R06-S03,STANDARD,699.0,SOLD,2025-07-09 09:00:00
5820,49,R06-S04,STANDARD,699.0,AVAILABLE,2024-02-21 06:28:51
5821,49,R06-S05,STANDARD,699.0,AVAILABLE,2025-01-07 00:06:03
5822,49,R06-S06,STANDARD,699.0,AVAILABLE,2024-08-11 15:24:23
5823,49,R06-S07,STANDARD,699.0,AVAILABLE,2024-06-07 13:19:44
5824,49,R06-S08,STANDARD,699.0,AVAILABLE,2024-05-19 17:34:11
5825,49,R06-S09,STANDARD,699.0,AVAILABLE,2024-07-18 20:34:43
5826,49,R06-S10,STANDARD,699.0,AVAILABLE,2024-12-15 11:02:57
5827,49,R06-S11,STANDARD,699.0,AVAILABLE,2024-09-08 01:07:18
5828,49,R06-S12,STANDARD,699.0,AVAILABLE,2024-11-27 15:34:53
5829,49,R06-S13,STANDARD,699.0,AVAILABLE,2025-01-14 02:26:51
5830,49,R06-S14,STANDARD,699.0,AVAILABLE,2024-05-05 19:36:04
5831,49,R06-S15,STANDARD,699.0,AVAILABLE,2025-03-11 10:35:59
5832,49,R06-S16,STANDARD,699.0,AVAILABLE,2024-03-28 12:53:53
5833,49,R06-S17,STANDARD,699.0,AVAILABLE,2025-05-20 12:47:36
5834,49,R06-S18,STANDARD,699.0,AVAILABLE,2024-04-01 05:16:07
5835,49,R06-S19,STANDARD,699.0,AVAILABLE,2025-03-13 18:28:43
5836,49,R06-S20,STANDARD,699.0,AVAILABLE,2025-08-11 16:13:36
5837,49,R07-S01,STANDARD,699.0,SOLD,2025-02-14 02:37:58
5838,49,R07-S02,STANDARD,699.0,AVAILABLE,2024-10-24 03:50:38
5839,49,R07-S03,STANDARD,699.0,AVAILABLE,2024-06-19 02:15:49
5840,49,R07-S04,STANDARD,699.0,AVAILABLE,2024-03-28 00:26:25
5841,49,R07-S05,STANDARD,699.0,AVAILABLE,2025-02-02 03:02:15
5842,49,R07-S06,STANDARD,699.0,AVAILABLE,2025-07-18 16:36:01
5843,49,R07-S07,STANDARD,699.0,AVAILABLE,2024-05-26 18:01:15
5844,49,R07-S08,STANDARD,699.0,AVAILABLE,2024-06-05 16:18:11
5845,49,R07-S09,STANDARD,699.0,AVAILABLE,2025-06-13 09:32:45
5846,49,R07-S10,STANDARD,699.0,AVAILABLE,2024-01-07 14:58:35
5847,49,R07-S11,STANDARD,699.0,AVAILABLE,2025-07-23 19:02:04
5848,49,R07-S12,STANDARD,699.0,AVAILABLE,2024-07-01 00:49:12
5849,49,R07-S13,STANDARD,699.0,AVAILABLE,2025-02-20 03:50:26
5850,49,R07-S14,STANDARD,699.0,AVAILABLE,2024-10-28 04:24:44
5851,49,R07-S15,STANDARD,699.0,AVAILABLE,2025-11-04 04:17:57
5852,49,R07-S16,STANDARD,699.0,AVAILABLE,2024-08-04 18:31:16
5853,49,R07-S17,STANDARD,699.0,AVAILABLE,2024-05-08 15:32:33
5854,49,R07-S18,STANDARD,699.0,AVAILABLE,2024-07-07 06:50:13
5855,49,R07-S19,STANDARD,699.0,SOLD,2025-08-28 10:48:38
5856,49,R07-S20,STANDARD,699.0,AVAILABLE,2024-09-12 19:52:58
5857,49,R08-S01,ECONOMY,524.25,AVAILABLE,2025-03-05 23:17:55
5858,49,R08-S02,ECONOMY,524.25,AVAILABLE,2025-04-06 16:37:45
5859,49,R08-S03,ECONOMY,524.25,AVAILABLE,2024-10-31 15:52:17
5860,49,R08-S04,ECONOMY,524.25,AVAILABLE,2024-11-08 06:06:17
5861,49,R08-S05,ECONOMY,524.25,SOLD,2024-10-06 17:55:33
5862,49,R08-S06,ECONOMY,524.25,AVAILABLE,2024-07-13 21:12:00
5863,49,R08-S07,ECONOMY,524.25,AVAILABLE,2025-01-02 13:10:03
5864,49,R08-S08,ECONOMY,524.25,AVAILABLE,2025-11-18 21:35:32
5865,49,R08-S09,ECONOMY,524.25,SOLD,2024-12-15 03:20:40
5866,49,R08-S10,ECONOMY,524.25,AVAILABLE,2025-09-10 13:38:49
5867,49,R08-S11,ECONOMY,524.25,SOLD,2025-04-14 14:16:22
5868,49,R08-S12,ECONOMY,524.25,AVAILABLE,2025-04-17 20:55:32
5869,49,R08-S13,ECONOMY,524.25,AVAILABLE,2025-02-14 22:41:52
5870,49,R08-S14,ECONOMY,524.25,AVAILABLE,2025-02-17 14:34:23
5871,49,R08-S15,ECONOMY,524.25,AVAILABLE,2024-05-08 19:55:54
5872,49,R08-S16,ECONOMY,524.25,AVAILABLE,2025-07-05 05:13:53
5873,49,R08-S17,ECONOMY,524.25,SOLD,2025-10-26 15:21:53
5874,49,R08-S18,ECONOMY,524.25,SOLD,2025-02-14 07:14:18
5875,49,R08-S19,ECONOMY,524.25,AVAILABLE,2024-11-09 18:51:43
5876,49,R08-S20,ECONOMY,524.25,AVAILABLE,2025-03-20 02:01:31
5877,49,R09-S01,ECONOMY,524.25,AVAILABLE,2025-12-20 13:50:25
5878,49,R09-S02,ECONOMY,524.25,AVAILABLE,2025-05-01 16:58:07
5879,49,R09-S03,ECONOMY,524.25,SOLD,2024-02-04 04:22:07
5880,49,R09-S04,ECONOMY,524.25,AVAILABLE,2025-12-02 23:36:09
5881,49,R09-S05,ECONOMY,524.25,AVAILABLE,2024-12-06 17:06:02
5882,49,R09-S06,ECONOMY,524.25,AVAILABLE,2024-11-20 11:32:30
5883,49,R09-S07,ECONOMY,524.25,AVAILABLE,2025-08-30 23:04:16
5884,49,R09-S08,ECONOMY,524.25,AVAILABLE,2024-01-31 15:43:49
5885,49,R09-S09,ECONOMY,524.25,AVAILABLE,2025-06-14 01:45:16
5886,49,R09-S10,ECONOMY,524.25,AVAILABLE,2025-03-22 11:20:44
5887,49,R09-S11,ECONOMY,524.25,AVAILABLE,2024-10-06 13:08:11
5888,49,R09-S12,ECONOMY,524.25,AVAILABLE,2025-09-16 18:36:45
5889,49,R09-S13,ECONOMY,524.25,AVAILABLE,2024-10-03 22:22:33
5890,49,R09-S14,ECONOMY,524.25,SOLD,2024-09-25 09:01:26
5891,49,R09-S15,ECONOMY,524.25,AVAILABLE,2024-05-27 22:59:40
5892,49,R09-S16,ECONOMY,524.25,AVAILABLE,2024-10-24 21:25:26
5893,49,R09-S17,ECONOMY,524.25,AVAILABLE,2025-03-16 15:33:02
5894,49,R09-S18,ECONOMY,524.25,SOLD,2024-07-07 15:04:57
5895,49,R09-S19,ECONOMY,524.25,AVAILABLE,2025-07-11 13:39:08
5896,49,R09-S20,ECONOMY,524.25,SOLD,2024-02-04 19:01:27
5897,49,R10-S01,ECONOMY,524.25,SOLD,2024-01-20 06:39:15
5898,49,R10-S02,ECONOMY,524.25,AVAILABLE,2025-09-19 02:41:39
5899,49,R10-S03,ECONOMY,524.25,AVAILABLE,2024-06-12 15:40:59
5900,49,R10-S04,ECONOMY,524.25,AVAILABLE,2024-01-17 00:15:05
5901,49,R10-S05,ECONOMY,524.25,AVAILABLE,2025-04-22 15:47:12
5902,49,R10-S06,ECONOMY,524.25,AVAILABLE,2025-08-20 01:50:29
5903,49,R10-S07,ECONOMY,524.25,AVAILABLE,2024-03-18 19:27:08
5904,50,R01-S01,VIP,1258.2,AVAILABLE,2025-10-02 09:33:43
5905,50,R01-S02,VIP,1258.2,AVAILABLE,2024-10-25 02:07:53
5906,50,R01-S03,VIP,1258.2,AVAILABLE,2025-10-16 21:40:37
5907,50,R01-S04,VIP,1258.2,AVAILABLE,2025-03-05 12:48:56
5908,50,R01-S05,VIP,1258.2,AVAILABLE,2025-06-14 05:30:39
5909,50,R01-S06,VIP,1258.2,AVAILABLE,2024-06-09 20:10:34
5910,50,R01-S07,VIP,1258.2,SOLD,2025-12-11 01:35:38
5911,50,R01-S08,VIP,1258.2,AVAILABLE,2025-11-11 21:55:23
5912,50,R01-S09,PREMIUM,908.7,AVAILABLE,2025-07-02 16:22:43
5913,50,R01-S10,PREMIUM,908.7,AVAILABLE,2024-05-15 13:35:01
5914,50,R01-S11,PREMIUM,908.7,AVAILABLE,2024-12-11 08:04:15
5915,50,R01-S12,PREMIUM,908.7,HELD,2024-12-29 00:14:49
5916,50,R01-S13,PREMIUM,908.7,HELD,2025-07-21 02:27:22
5917,50,R01-S14,PREMIUM,908.7,AVAILABLE,2024-02-17 23:28:32
5918,50,R01-S15,PREMIUM,908.7,AVAILABLE,2025-11-06 06:45:36
5919,50,R01-S16,PREMIUM,908.7,SOLD,2024-03-07 05:58:26
5920,50,R01-S17,PREMIUM,908.7,AVAILABLE,2024-01-11 21:04:27
5921,50,R01-S18,PREMIUM,908.7,HELD,2024-03-30 13:38:51
5922,50,R01-S19,PREMIUM,908.7,AVAILABLE,2025-11-27 14:10:37
5923,50,R01-S20,PREMIUM,908.7,SOLD,2024-09-22 02:39:09
5924,50,R02-S01,PREMIUM,908.7,AVAILABLE,2025-05-07 19:42:55
5925,50,R02-S02,PREMIUM,908.7,AVAILABLE,2024-02-15 14:03:42
5926,50,R02-S03,PREMIUM,908.7,SOLD,2024-02-04 13:17:11
5927,50,R02-S04,PREMIUM,908.7,AVAILABLE,2025-11-09 10:22:58
5928,50,R02-S05,PREMIUM,908.7,AVAILABLE,2025-02-19 17:31:26
5929,50,R02-S06,PREMIUM,908.7,AVAILABLE,2024-08-05 17:52:33
5930,50,R02-S07,PREMIUM,908.7,AVAILABLE,2025-09-29 22:11:09
5931,50,R02-S08,PREMIUM,908.7,AVAILABLE,2024-08-06 12:04:56
5932,50,R02-S09,PREMIUM,908.7,AVAILABLE,2024-12-22 09:23:56
5933,50,R02-S10,PREMIUM,908.7,AVAILABLE,2025-11-11 21:09:14
5934,50,R02-S11,STANDARD,699.0,AVAILABLE,2025-05-03 21:59:42
5935,50,R02-S12,STANDARD,699.0,AVAILABLE,2025-09-27 18:08:35
5936,50,R02-S13,STANDARD,699.0,AVAILABLE,2024-03-09 04:57:39
5937,50,R02-S14,STANDARD,699.0,SOLD,2025-03-29 12:50:22
5938,50,R02-S15,STANDARD,699.0,AVAILABLE,2024-04-26 12:56:50
5939,50,R02-S16,STANDARD,699.0,AVAILABLE,2025-08-16 10:14:49
5940,50,R02-S17,STANDARD,699.0,AVAILABLE,2024-07-29 17:57:52
5941,50,R02-S18,STANDARD,699.0,AVAILABLE,2025-07-20 23:41:58
5942,50,R02-S19,STANDARD,699.0,AVAILABLE,2025-08-12 07:27:34
5943,50,R02-S20,STANDARD,699.0,AVAILABLE,2025-12-02 19:06:07
5944,50,R03-S01,STANDARD,699.0,AVAILABLE,2025-09-02 07:12:45
5945,50,R03-S02,STANDARD,699.0,AVAILABLE,2024-10-27 10:42:40
5946,50,R03-S03,STANDARD,699.0,HELD,2024-05-11 18:11:38
5947,50,R03-S04,STANDARD,699.0,AVAILABLE,2024-12-29 12:24:25
5948,50,R03-S05,STANDARD,699.0,SOLD,2024-02-03 07:51:37
5949,50,R03-S06,STANDARD,699.0,AVAILABLE,2025-12-28 04:40:17
5950,50,R03-S07,STANDARD,699.0,AVAILABLE,2024-08-31 14:28:25
5951,50,R03-S08,STANDARD,699.0,SOLD,2024-12-20 23:07:08
5952,50,R03-S09,STANDARD,699.0,AVAILABLE,2025-05-09 02:18:44
5953,50,R03-S10,STANDARD,699.0,AVAILABLE,2025-07-26 22:29:20
5954,50,R03-S11,STANDARD,699.0,AVAILABLE,2025-03-05 21:13:01
5955,50,R03-S12,STANDARD,699.0,AVAILABLE,2025-07-20 07:56:05
5956,50,R03-S13,STANDARD,699.0,AVAILABLE,2024-02-04 01:26:07
5957,50,R03-S14,STANDARD,699.0,AVAILABLE,2025-08-09 03:15:25
5958,50,R03-S15,STANDARD,699.0,AVAILABLE,2024-12-18 12:30:35
5959,50,R03-S16,STANDARD,699.0,AVAILABLE,2025-08-07 09:49:09
5960,50,R03-S17,STANDARD,699.0,AVAILABLE,2025-02-12 17:13:15
5961,50,R03-S18,STANDARD,699.0,AVAILABLE,2025-04-13 21:44:50
5962,50,R03-S19,STANDARD,699.0,AVAILABLE,2024-08-15 05:12:27
5963,50,R03-S20,STANDARD,699.0,AVAILABLE,2025-11-28 23:31:09
5964,50,R04-S01,STANDARD,699.0,AVAILABLE,2024-06-21 08:57:38
5965,50,R04-S02,STANDARD,699.0,SOLD,2025-10-19 08:15:21
5966,50,R04-S03,STANDARD,699.0,AVAILABLE,2024-06-07 15:46:28
5967,50,R04-S04,STANDARD,699.0,AVAILABLE,2025-03-16 12:31:36
5968,50,R04-S05,STANDARD,699.0,AVAILABLE,2024-08-19 07:59:25
5969,50,R04-S06,STANDARD,699.0,AVAILABLE,2024-05-31 13:21:17
5970,50,R04-S07,STANDARD,699.0,AVAILABLE,2025-06-23 20:32:18
5971,50,R04-S08,STANDARD,699.0,AVAILABLE,2024-12-20 02:01:17
5972,50,R04-S09,STANDARD,699.0,AVAILABLE,2025-04-04 09:46:53
5973,50,R04-S10,STANDARD,699.0,AVAILABLE,2025-04-22 13:16:50
5974,50,R04-S11,STANDARD,699.0,AVAILABLE,2025-11-11 20:08:31
5975,50,R04-S12,STANDARD,699.0,AVAILABLE,2024-02-15 02:34:14
5976,50,R04-S13,STANDARD,699.0,SOLD,2024-02-26 21:04:40
5977,50,R04-S14,STANDARD,699.0,SOLD,2025-10-09 21:35:07
5978,50,R04-S15,STANDARD,699.0,SOLD,2024-07-24 14:35:03
5979,50,R04-S16,STANDARD,699.0,AVAILABLE,2025-02-01 03:19:08
5980,50,R04-S17,STANDARD,699.0,AVAILABLE,2024-07-06 05:22:21
5981,50,R04-S18,STANDARD,699.0,AVAILABLE,2024-01-10 23:23:09
5982,50,R04-S19,STANDARD,699.0,AVAILABLE,2024-12-22 04:37:09
5983,50,R04-S20,STANDARD,699.0,AVAILABLE,2024-12-12 19:53:24
5984,50,R05-S01,STANDARD,699.0,AVAILABLE,2025-11-20 05:19:57
5985,50,R05-S02,STANDARD,699.0,AVAILABLE,2025-09-15 08:09:03
5986,50,R05-S03,ECONOMY,524.25,AVAILABLE,2024-09-08 02:19:41
5987,50,R05-S04,ECONOMY,524.25,AVAILABLE,2024-03-30 12:40:47
5988,50,R05-S05,ECONOMY,524.25,SOLD,2025-07-30 14:39:14
5989,50,R05-S06,ECONOMY,524.25,AVAILABLE,2025-07-10 13:57:50
5990,50,R05-S07,ECONOMY,524.25,AVAILABLE,2025-08-03 05:33:15
5991,50,R05-S08,ECONOMY,524.25,SOLD,2025-05-14 01:48:46
5992,50,R05-S09,ECONOMY,524.25,AVAILABLE,2025-01-09 06:57:58
5993,50,R05-S10,ECONOMY,524.25,AVAILABLE,2024-01-28 21:17:13
5994,50,R05-S11,ECONOMY,524.25,AVAILABLE,2024-07-28 10:36:44
5995,50,R05-S12,ECONOMY,524.25,AVAILABLE,2025-04-28 10:35:49
5996,50,R05-S13,ECONOMY,524.25,AVAILABLE,2025-01-18 02:28:15
5997,50,R05-S14,ECONOMY,524.25,AVAILABLE,2024-05-02 11:19:57
5998,50,R05-S15,ECONOMY,524.25,AVAILABLE,2024-09-16 15:41:45
5999,50,R05-S16,ECONOMY,524.25,AVAILABLE,2025-03-13 00:37:24
6000,50,R05-S17,ECONOMY,524.25,AVAILABLE,2025-05-10 02:33:45
6001,50,R05-S18,ECONOMY,524.25,HELD,2025-08-25 23:51:22
6002,50,R05-S19,ECONOMY,524.25,AVAILABLE,2025-08-08 21:57:38
6003,50,R05-S20,ECONOMY,524.25,AVAILABLE,2025-03-29 12:42:45
6004,50,R06-S01,ECONOMY,524.25,AVAILABLE,2025-09-05 22:19:38
6005,50,R06-S02,ECONOMY,524.25,HELD,2025-05-12 00:14:03
6006,50,R06-S03,ECONOMY,524.25,AVAILABLE,2025-02-10 10:42:58
6007,50,R06-S04,ECONOMY,524.25,AVAILABLE,2025-02-14 09:36:59
6008,50,R06-S05,ECONOMY,524.25,HELD,2025-08-04 07:18:45
6009,50,R06-S06,ECONOMY,524.25,AVAILABLE,2024-06-12 19:02:22
6010,50,R06-S07,ECONOMY,524.25,AVAILABLE,2024-10-04 20:26:19
6011,50,R06-S08,ECONOMY,524.25,AVAILABLE,2024-05-06 17:06:10
6012,50,R06-S09,ECONOMY,524.25,AVAILABLE,2024-11-14 02:45:07
6013,50,R06-S10,ECONOMY,524.25,AVAILABLE,2024-04-23 07:10:24
6014,51,R01-S01,VIP,2158.2,AVAILABLE,2024-11-13 08:03:14
6015,51,R01-S02,VIP,2158.2,AVAILABLE,2025-08-24 05:00:02
6016,51,R01-S03,VIP,2158.2,AVAILABLE,2025-07-23 04:26:36
6017,51,R01-S04,VIP,2158.2,AVAILABLE,2024-10-07 08:38:38
6018,51,R01-S05,VIP,2158.2,AVAILABLE,2025-08-16 21:05:25
6019,51,R01-S06,VIP,2158.2,AVAILABLE,2024-03-15 15:10:44
6020,51,R01-S07,VIP,2158.2,AVAILABLE,2024-05-22 07:29:50
6021,51,R01-S08,VIP,2158.2,AVAILABLE,2024-12-04 03:30:32
6022,51,R01-S09,VIP,2158.2,AVAILABLE,2024-11-17 10:12:53
6023,51,R01-S10,VIP,2158.2,AVAILABLE,2025-05-11 23:56:10
6024,51,R01-S11,VIP,2158.2,AVAILABLE,2024-07-13 15:02:14
6025,51,R01-S12,VIP,2158.2,AVAILABLE,2024-03-24 05:11:35
6026,51,R01-S13,VIP,2158.2,AVAILABLE,2025-09-26 22:34:35
6027,51,R01-S14,PREMIUM,1558.7,AVAILABLE,2025-11-25 07:03:21
6028,51,R01-S15,PREMIUM,1558.7,AVAILABLE,2025-05-10 07:41:00
6029,51,R01-S16,PREMIUM,1558.7,AVAILABLE,2025-08-28 06:03:06
6030,51,R01-S17,PREMIUM,1558.7,AVAILABLE,2024-08-11 20:47:25
6031,51,R01-S18,PREMIUM,1558.7,AVAILABLE,2024-04-23 05:48:21
6032,51,R01-S19,PREMIUM,1558.7,AVAILABLE,2024-10-29 11:14:15
6033,51,R01-S20,PREMIUM,1558.7,AVAILABLE,2024-01-30 22:35:03
6034,51,R02-S01,PREMIUM,1558.7,AVAILABLE,2025-04-17 18:14:49
6035,51,R02-S02,PREMIUM,1558.7,AVAILABLE,2025-11-01 17:29:04
6036,51,R02-S03,PREMIUM,1558.7,AVAILABLE,2025-05-17 11:10:38
6037,51,R02-S04,PREMIUM,1558.7,AVAILABLE,2024-08-26 05:51:33
6038,51,R02-S05,PREMIUM,1558.7,AVAILABLE,2025-09-23 21:11:33
6039,51,R02-S06,PREMIUM,1558.7,AVAILABLE,2024-01-21 07:27:07
6040,51,R02-S07,PREMIUM,1558.7,AVAILABLE,2025-07-11 01:52:35
6041,51,R02-S08,PREMIUM,1558.7,AVAILABLE,2025-07-04 23:09:22
6042,51,R02-S09,PREMIUM,1558.7,AVAILABLE,2025-12-24 07:06:13
6043,51,R02-S10,PREMIUM,1558.7,AVAILABLE,2024-05-14 20:08:06
6044,51,R02-S11,PREMIUM,1558.7,AVAILABLE,2024-10-29 20:43:06
6045,51,R02-S12,PREMIUM,1558.7,AVAILABLE,2024-12-07 06:02:08
6046,51,R02-S13,PREMIUM,1558.7,AVAILABLE,2025-09-07 15:25:21
6047,51,R02-S14,PREMIUM,1558.7,AVAILABLE,2025-08-05 12:01:52
6048,51,R02-S15,PREMIUM,1558.7,AVAILABLE,2024-12-29 08:19:52
6049,51,R02-S16,PREMIUM,1558.7,AVAILABLE,2025-11-07 21:23:41
6050,51,R02-S17,PREMIUM,1558.7,AVAILABLE,2025-08-14 12:22:51
6051,51,R02-S18,PREMIUM,1558.7,AVAILABLE,2025-10-10 16:10:44
6052,51,R02-S19,PREMIUM,1558.7,AVAILABLE,2024-09-24 17:41:37
6053,51,R02-S20,PREMIUM,1558.7,AVAILABLE,2024-07-01 14:43:14
6054,51,R03-S01,PREMIUM,1558.7,AVAILABLE,2024-12-19 21:47:36
6055,51,R03-S02,PREMIUM,1558.7,AVAILABLE,2024-01-12 07:16:01
6056,51,R03-S03,PREMIUM,1558.7,AVAILABLE,2024-01-31 02:49:59
6057,51,R03-S04,PREMIUM,1558.7,AVAILABLE,2025-09-04 23:55:37
6058,51,R03-S05,PREMIUM,1558.7,AVAILABLE,2025-03-12 15:51:45
6059,51,R03-S06,PREMIUM,1558.7,AVAILABLE,2025-10-15 22:57:43
6060,51,R03-S07,PREMIUM,1558.7,AVAILABLE,2025-12-05 15:25:01
6061,51,R03-S08,PREMIUM,1558.7,AVAILABLE,2025-11-02 11:41:53
6062,51,R03-S09,STANDARD,1199.0,AVAILABLE,2024-08-06 15:43:39
6063,51,R03-S10,STANDARD,1199.0,AVAILABLE,2024-08-18 02:47:51
6064,51,R03-S11,STANDARD,1199.0,AVAILABLE,2024-11-16 09:40:06
6065,51,R03-S12,STANDARD,1199.0,AVAILABLE,2024-03-26 19:24:54
6066,51,R03-S13,STANDARD,1199.0,AVAILABLE,2025-07-24 08:13:55
6067,51,R03-S14,STANDARD,1199.0,AVAILABLE,2025-10-20 00:21:00
6068,51,R03-S15,STANDARD,1199.0,AVAILABLE,2024-07-26 01:53:58
6069,51,R03-S16,STANDARD,1199.0,AVAILABLE,2024-06-02 10:23:55
6070,51,R03-S17,STANDARD,1199.0,AVAILABLE,2025-07-08 00:03:34
6071,51,R03-S18,STANDARD,1199.0,AVAILABLE,2024-04-22 08:07:35
6072,51,R03-S19,STANDARD,1199.0,AVAILABLE,2024-03-10 03:17:17
6073,51,R03-S20,STANDARD,1199.0,AVAILABLE,2025-12-01 18:35:17
6074,51,R04-S01,STANDARD,1199.0,AVAILABLE,2025-05-14 05:40:21
6075,51,R04-S02,STANDARD,1199.0,AVAILABLE,2024-07-18 22:47:41
6076,51,R04-S03,STANDARD,1199.0,AVAILABLE,2024-10-18 03:46:35
6077,51,R04-S04,STANDARD,1199.0,AVAILABLE,2025-01-18 17:38:57
6078,51,R04-S05,STANDARD,1199.0,AVAILABLE,2024-10-07 14:59:13
6079,51,R04-S06,STANDARD,1199.0,AVAILABLE,2024-05-24 11:32:22
6080,51,R04-S07,STANDARD,1199.0,AVAILABLE,2024-07-05 23:17:44
6081,51,R04-S08,STANDARD,1199.0,AVAILABLE,2024-10-02 13:19:19
6082,51,R04-S09,STANDARD,1199.0,AVAILABLE,2025-11-25 17:45:12
6083,51,R04-S10,STANDARD,1199.0,AVAILABLE,2024-07-23 02:18:39
6084,51,R04-S11,STANDARD,1199.0,AVAILABLE,2024-05-22 21:38:20
6085,51,R04-S12,STANDARD,1199.0,AVAILABLE,2025-09-16 06:30:10
6086,51,R04-S13,STANDARD,1199.0,AVAILABLE,2025-05-14 05:29:03
6087,51,R04-S14,STANDARD,1199.0,AVAILABLE,2024-07-15 10:37:09
6088,51,R04-S15,STANDARD,1199.0,AVAILABLE,2025-10-27 12:04:23
6089,51,R04-S16,STANDARD,1199.0,AVAILABLE,2024-02-28 12:14:41
6090,51,R04-S17,STANDARD,1199.0,AVAILABLE,2024-09-08 15:43:07
6091,51,R04-S18,STANDARD,1199.0,AVAILABLE,2025-02-27 17:14:57
6092,51,R04-S19,STANDARD,1199.0,AVAILABLE,2025-02-05 16:37:03
6093,51,R04-S20,STANDARD,1199.0,AVAILABLE,2025-06-26 08:29:38
6094,51,R05-S01,STANDARD,1199.0,AVAILABLE,2024-06-21 16:28:16
6095,51,R05-S02,STANDARD,1199.0,AVAILABLE,2025-10-02 01:41:51
6096,51,R05-S03,STANDARD,1199.0,AVAILABLE,2025-11-23 21:56:04
6097,51,R05-S04,STANDARD,1199.0,AVAILABLE,2024-03-16 21:47:26
6098,51,R05-S05,STANDARD,1199.0,AVAILABLE,2025-02-27 00:03:02
6099,51,R05-S06,STANDARD,1199.0,AVAILABLE,2025-02-09 08:35:18
6100,51,R05-S07,STANDARD,1199.0,AVAILABLE,2024-08-12 12:34:47
6101,51,R05-S08,STANDARD,1199.0,AVAILABLE,2025-12-13 11:28:36
6102,51,R05-S09,STANDARD,1199.0,AVAILABLE,2024-09-11 22:02:12
6103,51,R05-S10,STANDARD,1199.0,AVAILABLE,2025-12-03 09:08:29
6104,51,R05-S11,STANDARD,1199.0,AVAILABLE,2024-09-19 02:10:33
6105,51,R05-S12,STANDARD,1199.0,AVAILABLE,2024-12-22 16:10:32
6106,51,R05-S13,STANDARD,1199.0,AVAILABLE,2024-09-21 13:02:11
6107,51,R05-S14,STANDARD,1199.0,AVAILABLE,2025-10-01 16:32:42
6108,51,R05-S15,STANDARD,1199.0,AVAILABLE,2025-03-07 17:15:05
6109,51,R05-S16,STANDARD,1199.0,AVAILABLE,2024-11-23 17:24:17
6110,51,R05-S17,STANDARD,1199.0,AVAILABLE,2025-11-14 11:01:41
6111,51,R05-S18,STANDARD,1199.0,AVAILABLE,2025-06-03 10:29:36
6112,51,R05-S19,STANDARD,1199.0,AVAILABLE,2024-03-18 05:35:51
6113,51,R05-S20,STANDARD,1199.0,AVAILABLE,2024-11-11 10:22:30
6114,51,R06-S01,STANDARD,1199.0,AVAILABLE,2025-02-11 20:05:37
6115,51,R06-S02,STANDARD,1199.0,AVAILABLE,2025-01-21 03:58:07
6116,51,R06-S03,STANDARD,1199.0,AVAILABLE,2024-01-06 02:54:35
6117,51,R06-S04,STANDARD,1199.0,AVAILABLE,2024-01-20 15:37:30
6118,51,R06-S05,STANDARD,1199.0,AVAILABLE,2025-04-23 05:16:39
